date,spy,vix,skew,pc_ratio,pc_sma10,pc_sma20,pc_sma50,sma50,ext_raw,mom_raw,adl_level,adl_roc20,b50_raw,vix_phi,ext_phi,mom_phi,skew_phi,adl_phi,b50_phi,spike_flag,compressed,trigger_days,vix_score,ext_score,mom_score,adl_score,b50_score,pc_score,skew_score,vix_state,ext_state,mom_state,adl_state,b50_state,pc_state,skew_state,mrs_score,spx,zero_gamma,gamma_score,gamma_state,b20_pct,b50_pct,b20_phi,b20_score,b20_state,volume,price_60d_chg,vol_60d_chg,vol_divergence
2005-09-16,123.5,11.22,,,,,,122.9554006,0.0044292434276368,0.3848001999999866,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,75424100.0,0.015875543647648094,0.6286749542756331,0
2005-09-19,123.09,12.14,,,,,,122.99080039999998,0.0008065611385355,0.3167995999999675,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,53355300.0,0.026948106123811044,-0.14199911233468843,1
2005-09-20,122.05,12.64,,,,,,122.9930004,-0.0076671062331446,0.2363995999999986,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,84480300.0,0.025802655908556016,0.4423202014597294,0
2005-09-21,120.91,13.79,,,,,,122.9660006,-0.0167200737599658,0.1549997999999988,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,94469100.0,0.014771381852402898,0.960598790464845,0
2005-09-22,121.34,13.33,,,,,,122.9442008,-0.0130482022703099,0.0598002000000121,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,84597200.0,0.009904370362411097,1.0546167260080344,0
2005-09-23,121.44,12.96,,,,,,122.9148008,-0.011998561527181,-0.0405997999999954,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,59368100.0,0.013435700575815668,0.40295393049992323,0
2005-09-26,121.58,13.04,,,,,,122.88960079999998,-0.0106567259676539,-0.101199600000001,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,70415400.0,0.02013769257741993,0.13046647230320696,0
2005-09-27,121.55,12.76,,,,,,122.8736006,-0.0107720502494983,-0.1193998000000107,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66150800.0,0.016899523132267946,0.329998492083438,0
2005-09-28,121.67,12.63,,,,,,122.8466006,-0.0095778034903148,-0.1193999999999988,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,58620500.0,0.009793260038736928,0.1371801586839705,0
2005-09-29,122.66,12.24,,,,,,122.83100059999998,-0.0013921615810722,-0.1132002000000227,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66607700.0,0.02661533311014397,0.2720229319603693,0
2005-09-30,123.03999,11.92,,,,,,122.8374004,0.0016492501415716,-0.0774003999999877,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,47824200.0,0.025760650270946206,-0.5368959453387664,1
2005-10-03,122.60001,12.46,,,,,,122.8186008,-0.0017797857863236,-0.0709999999999837,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,50994800.0,0.01055060908748695,-0.2092750638846851,1
2005-10-04,121.22,13.2,,,,,,122.7792008,-0.0126992258447735,-0.0943997999999908,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,60776300.0,-0.005904543217976066,0.22315112410768734,0
2005-10-05,119.63,14.55,,,,,,122.70500080000002,-0.0250601098565823,-0.1415997999999803,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,106052100.0,-0.021511452765536787,1.0445315406845044,0
2005-10-06,119.2,14.96,,,,,,122.613201,-0.0278371412879107,-0.217799599999978,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,140941800.0,-0.026382343084402793,2.4223877733880816,0
2005-10-07,119.61,14.59,,,,,,122.5140008,-0.0237034198625239,-0.3233996000000161,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,75661400.0,-0.026848913839394695,0.18891933851675402,0
2005-10-10,118.60001,15.55,,,,,,122.4112008,-0.0311343306420698,-0.4073999999999955,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,52677000.0,-0.03451636274829051,-0.060612491284134484,0
2005-10-11,118.42999,15.63,,,,,,122.3068008,-0.03169742626446,-0.4723999999999932,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,75629800.0,-0.03203939255910149,0.3362533216486685,0
2005-10-12,117.5,16.21999,,,,,,122.1690008,-0.0382175573952962,-0.5360000000000298,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,100510400.0,-0.044870752723134455,0.6987950789055146,0
2005-10-13,117.42999,16.46999,,,,,,122.0232006,-0.0376421088564693,-0.5900004000000081,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,99052900.0,-0.04868770252754373,0.42569339493645386,0
2005-10-14,118.67,14.87,,,,,,121.9222006,-0.0266743922271363,-0.5918001999999944,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,88651000.0,-0.03300195567144715,-0.12323003751326511,0
2005-10-17,119.11,14.67,,,,,,121.8468006,-0.0224609968134034,-0.5644001999999944,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,68109300.0,-0.035858753104966334,0.2946788551355235,0
2005-10-18,117.82001,15.33,,,,,,121.750201,-0.0322807762756794,-0.5565998000000008,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,74996900.0,-0.04359111940904292,0.30880987616401634,0
2005-10-19,119.78,13.5,,,,,,121.678001,-0.0155985550748816,-0.4909997999999831,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,116563800.0,-0.028863304686233215,1.7260774390300946,0
2005-10-20,117.67,16.10999,,,,,,121.564801,-0.032038887638207,-0.4583995999999928,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,131966700.0,-0.04943848852399135,2.0560863886470164,0
2005-10-21,118.13,16.12999,,,,,,121.4510008,-0.0273443675072622,-0.4711997999999937,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,96579500.0,-0.05169791669760648,1.0170862163669288,0
2005-10-24,119.96001,14.74,,,,,,121.389001,-0.0117719973657251,-0.4577996000000013,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,71308400.0,-0.030547920595771716,0.14353067203779468,0
2005-10-25,119.72,14.53,,,,,,121.3070008,-0.0130825161741202,-0.4432001999999926,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,76594500.0,-0.03178318089633492,0.8950497548134255,0
2005-10-26,119.37,14.59,,,,,,121.2502006,-0.0155067834172309,-0.4278003999999953,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,80855800.0,-0.04035694187635663,0.7909292672446253,0
2005-10-27,118.10001,16.01999,,,,,,121.1682008,-0.025321749268724,-0.3966001999999946,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66623100.0,-0.053078816549069874,0.8085820855005266,0
2005-10-28,119.8,14.25,,,,,,121.12040079999998,-0.0109015557352745,-0.3306000000000182,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,72322000.0,-0.03168444875525378,0.4221049402622328,0
2005-10-31,120.13,15.32,,,,,,121.07360079999998,-0.0077936130896008,-0.3154002000000275,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,77698900.0,-0.02237955729166663,0.44972805552704975,0
2005-11-01,120.49001,14.85,,,,,,121.034001,-0.0044945304253802,-0.272999800000008,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66365100.0,-0.01761092683334098,0.39375630040322585,0
2005-11-02,121.75,13.48,,,,,,121.0242008,0.0059971410280116,-0.2259998000000109,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,74012300.0,-0.0132911905340789,0.5690544837820648,0
2005-11-03,122.27,13.0,,,,,,121.046601,0.0101068430661675,-0.1215998000000126,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,84897600.0,-0.008594826887213136,0.16515631240247197,0
2005-11-04,122.11,13.17,,,,,,121.057001,0.0086983734216247,-0.0633997999999849,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,59156000.0,-0.013810449538810388,0.010001673205828121,0
2005-11-07,122.23,13.1,,,,,,121.0864012,0.0094444858271996,0.0128004000000174,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,46765400.0,-0.006744677393141552,-0.14625690756505028,0
2005-11-08,122.23,13.08,,,,,,121.0972012,0.0093544589699402,0.0632001999999971,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,42152800.0,-0.012841300852745818,0.16416863443666552,0
2005-11-09,122.39,12.8,,,,,,121.12400119999998,0.0104520886649839,0.0998003999999781,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,57666800.0,0.0014727926133055735,-0.19842762443687356,1
2005-11-10,123.34,11.9,,,,,,121.1392012,0.0181675194998728,0.0926001999999925,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,79048100.0,0.00932896890343704,0.26933718291901587,0
2005-11-11,123.75999,11.63,,,,,,121.1646008,0.0214203586102187,0.1075998000000026,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,34867000.0,0.012848760127670111,-0.34692050362811533,1
2005-11-14,123.69,12.18,,,,,,121.1930008,0.0206034934651111,0.1065995999999955,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,45092200.0,0.009961623254674645,0.131772672625188,0
2005-11-15,123.24001,12.23,,,,,,121.183801,0.0169676886104603,0.0865998000000018,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,69592500.0,0.0062873356740427155,-0.004570030895983512,0
2005-11-16,123.49001,12.26,,,,,,121.1754012,0.0191013091525048,0.0514000000000152,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,51133000.0,0.010225784503780755,-0.07315030651493781,0
2005-11-17,124.64,11.25,,,,,,121.1982012,0.0283981013407977,0.0590000000000117,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,55717500.0,0.02880734864278578,-0.2956477878656867,1
2005-11-18,125.13,11.12,,,,,,121.208801,0.0323507778944202,0.0442002000000059,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,72437200.0,0.02911423636812227,1.032976809584885,0
2005-11-21,125.75999,10.82,,,,,,121.2370006,0.0373070051025331,0.0439997999999945,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,50021200.0,0.041404441984468576,-0.1926439067221032,1
2005-11-22,126.3,10.6,,,,,,121.2898006,0.0413076728233981,0.1059995999999898,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66438800.0,0.03788314569808526,0.1826227500569606,0
2005-11-23,127.03,10.96,,,,,,121.3662004,0.0466670257562088,0.1907992000000007,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,50854700.0,0.04940107393638993,-0.31425886122205715,1
2005-11-25,127.13,10.88,,,,,,121.4458006,0.0468044129308493,0.2475993999999985,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,15270000.0,0.03711861641377068,-0.8516686547794361,1
2005-11-28,126.23,11.84,,,,,,121.5004006,0.0389266156872243,0.2915995999999978,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,54498500.0,0.030533020611231976,-0.2692484583399818,1
2005-11-29,126.09,11.89,,,,,,121.5604006,0.0372621295886056,0.3234000000000065,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,51738900.0,0.031242332542733342,0.08573365174363223,0
2005-11-30,125.41,12.06,,,,,,121.6276006,0.0310981995973041,0.3378000000000156,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,56007200.0,0.013823767178658075,-0.02173051092289613,0
2005-12-01,126.69,11.24,,,,,,121.7432006,0.0406330651372739,0.3770001999999977,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,65468200.0,0.02243563877007504,0.5681118666720959,0
2005-12-02,126.85001,11.01,,,,,,121.8534008,0.0410050861707258,0.4076002000000045,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,46699400.0,0.027125587044534383,0.19531491961595848,0
2005-12-05,126.58,11.6,,,,,,121.9562008,0.0379136047996666,0.4558001999999987,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,59273400.0,0.01589076919014687,0.375447569145517,0
2005-12-06,126.82001,11.52,,,,,,122.06100100000002,0.0389887757843307,0.5006004000000246,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,57935200.0,0.019863287505968108,0.7546762938553984,0
2005-12-07,126.08,12.18,,,,,,122.151601,0.0321600287498481,0.5240004000000056,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,66816500.0,0.019569788128740218,0.14357964999358175,0
2005-12-08,126.0,12.21,,,,,,122.238201,0.0307743321582423,0.4950004000000092,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,62608600.0,0.0226441828874131,0.08517261580806523,0
2005-12-09,126.33,11.69,,,,,,122.311601,0.0328537846544906,0.4582002000000074,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,50744500.0,0.025822251386297346,-0.30636071238666485,1
2005-12-12,126.45,11.47,,,,,,122.3798012,0.0332587466239485,0.423600399999998,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,48389900.0,0.023886639676113486,-0.358429202337184,1
2005-12-13,127.31,11.11,,,,,,122.474001,0.0394859232205536,0.4129999999999683,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,88630900.0,0.0342838573401576,0.6611451908245292,0
2005-12-14,127.81,10.48,,,,,,122.605801,0.0424465967968352,0.4541999999999717,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,64375000.0,0.04719377304383454,-0.23798802797812035,1
2005-12-15,127.44,10.73,,,,,,122.762001,0.03810624592214,0.5237999999999943,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,55900300.0,0.0540071127284758,-0.40826894720072493,1
2005-12-16,126.36,10.68,,,,,,122.905201,0.0281094613725908,0.5935999999999808,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,46238300.0,0.041371353222350304,-0.45342990075321643,1
2005-12-19,125.71001,11.38,,,,,,123.0272012,0.0218066311663765,0.6473999999999904,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,48733000.0,0.03516147891963106,-0.179138291439342,1
2005-12-20,125.83,11.19,,,,,,123.171801,0.021581230268769,0.6978000000000151,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,46603200.0,0.03495640730383287,-0.3381675031314173,1
2005-12-21,126.03,10.81,,,,,,123.3238012,0.0219438484190999,0.7180002000000059,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,51806900.0,0.03685726038667214,-0.21683637990772597,1
2005-12-22,126.69,10.29,,,,,,123.5076012,0.0257668254348703,0.7456002000000126,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,32247900.0,0.041259143585107294,-0.44988698492848067,1
2005-12-23,126.75999,10.27,,,,,,123.6942012,0.0247852265527222,0.7890002000000038,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,27977300.0,0.03342564813305082,-0.5799689825650789,1
2005-12-27,125.47,11.57,,,,,,123.8302012,0.0132423171739141,0.8029999999999973,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,44499500.0,0.019749757782002275,-0.06951919739378809,0
2005-12-28,125.75,11.35,,,,,,123.9630012,0.0144155819292959,0.7912001999999916,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,30764300.0,0.02569322792061768,-0.396716920156565,1
2005-12-29,125.19,11.61,,,,,,124.11040099999998,0.0086986988302456,0.7865997999999905,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,32788900.0,0.03275037122587032,-0.46049858250666786,1
2005-12-30,124.50999,12.07,,,,,,124.2050008,0.0024555307599177,0.6973995999999829,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,44645600.0,0.04079235977597606,-0.5790220089936927,1
2006-01-03,126.7,11.14,,,,,,124.3856008,0.0186066488814998,0.6913995999999969,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,73256700.0,0.06291946308724827,-0.4802343946224612,1
2006-01-04,127.3,11.37,,,,,,124.5690008,0.0219235859841624,0.7387996000000072,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,51899600.0,0.06429228325390857,-0.3140544584160483,1
2006-01-05,127.38,11.31,,,,,,124.7174006,0.021349061054757,0.7543994000000112,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,47307500.0,0.07403026357249032,-0.10193253222469012,1
2006-01-06,128.44,11.0,,,,,,124.89180059999998,0.0284101869214304,0.7813996000000003,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,62885900.0,0.08452259431922604,-0.16850368505536173,1
2006-01-09,128.77,11.13,,,,,,125.0798006,0.0295027604960861,0.8747998000000052,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,43527400.0,0.09591489361702132,-0.5669363568347157,1
2006-01-10,128.89999,10.86,,,,,,125.2958002,0.0287654477983054,0.9101993999999962,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,44960800.0,0.09767521908159926,-0.5460930472505096,1
2006-01-11,129.31,10.94,,,,,,125.48600020000002,0.0304735173159179,0.916999400000023,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,49598900.0,0.08966040279767418,-0.44051505341169306,1
2006-01-12,128.8,11.2,,,,,,125.6594002,0.0249929555210467,0.9419995999999884,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,40509200.0,0.08135337083368333,-0.40523247192380485,1
2006-01-13,128.67999,11.23,,,,,,125.8231998,0.0227047969256938,0.9313992000000156,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,44856700.0,0.09217432590610031,-0.40188594461904426,1
2006-01-17,128.33,11.91,,,,,,125.9547998,0.0188575600435356,0.8749992000000049,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,52066600.0,0.0713808649190184,-0.5533210138996841,1
2006-01-18,127.82001,12.25,,,,,,126.0658,0.0139150348468815,0.7699998000000079,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No data,No data,No data,No data,No data,No data,No data,0.0,,,0.0,No data,,,,0.0,No data,75067600.0,0.08625826463839537,-0.43116255843330176,1
